file	line	text
024.20030513《周二不读书》.txt	137	蔡：《上山·上山·爱》小说里的哭声，恐怕来自于男主角跟女主角完美而浪漫的结合了，这么短的时间之后，男主角就被抓走了，女生就当然被迫着要笑着跟男主角分开，这是男主角的要求，就是“你不可以哭，你要笑着跟我分开。”那分开的部分写的非常的节制，就只是小小的提到一下，然后小说一跳就跨过几十年的时间，然后继续进行下去。那《上山·上山·爱》当初在连载的时候，就已经被查禁，其实我们不太确定结果整本我们现在看到的《上山·上山·爱》到底是什么时候完成的？是被查禁的那个时候就已经完成了大部分？
024.20030513《周二不读书》.txt	145	蔡：那其实我们觉得整本《上山·上山·爱》里面，可能最引起震动的隐藏在结尾，就是李敖自己也很得意的在小说最后讲的话里面，他说这个男主角跟女主角在一起这一段短暂的时间，然后男主角去坐牢了，从牢里面放出来了之后，他意外的碰到了一个跟当初的女朋友几乎同等美丽的一个小女生，一个大学女生，然后这个李敖先生跟……不是李敖——这个男主角，他跟这个小女生……
024.20030513《周二不读书》.txt	163	李：我最大的苦恼就是很少有碰到把这本书看完的人，就好像是司马光写《资治通鉴》一样，写完了两百九十四卷《资治通鉴》以后，他的朋友只有一个人看完了，看到后来睡着了。
024.20030513《周二不读书》.txt	171	蔡：《红色11》这本小说具有古典的格式，就像萧伯纳这样子的剧作家，有时候会写一些书，称之为“书斋剧”，就是在书房里面读而不是拿去舞台上演，要演也可以稍微改一下；那《红色11》的小说，一开始就描述了一个牢房，牢房里有几个被关的囚犯，他们就开始谈论彼此为什么被关进来的原因，然后交换彼此的价值观，那当中有一号人物叫做龙头，龙头当然就是老大，这个龙头老大不断的在指点其他的犯人到底都犯了哪一些思想上的迷思，然后为什么会落到今天这个地步？应该要如何自处？那龙头的味道非常像李敖本人，就是我想如果我们要在小说里面寻找自传意味最强的，当然李敖跟龙头几乎可以画上等号。那其他这些跟他关在一起的，不管是笨蛋还是慷慨激昂的共产党，或者是活该被冤枉为共产党的原来情报头子，这些人物就分别衬托出来这个龙头有多么的智慧跟笃定，所以我才讲说你写《红色11》是不是要再一次的确立说在所有的这个笨蛋当中，李敖是唯一这个头脑清楚的人？
024.20030513《周二不读书》.txt	173	李：我写这本书一个重要的原因，是避免我写《上山·上山·爱》小说的不足，因为在《上山·上山·爱》只能看到我的性能力，看不到我其他能力，在这本书里面可以看到我其他能力。
024.20030513《周二不读书》.txt	175	蔡：《上山·上山·爱》当中，可不只看到你的性能力，就是你大概最让很多男生受不了的是：你为什么可以跟女主角在从事性活动的过程中，不断的谈论哲学还有其他的文学作品，这个真的是你的习惯吗？
024.20030513《周二不读书》.txt	183	蔡：你的理想的女性，是像《上山·上山·爱》里的女主角这样，可以在知性跟感性还有性感上面通通都要符合你的理想？
024.20030513《周二不读书》.txt	187	蔡：《上山·上山·爱》小说充满了性爱的细节描写，有为你带来一些新的读者？难道真的有人说因为你性爱描写的很精采，就去读李敖的小说？
024.20030513《周二不读书》.txt	191	蔡：等一下……你是说读《上山·上山·爱》，然后会产生欲望，然后就diy？那意思是你的小说跟花花公子杂志差不多……
024.20030513《周二不读书》.txt	195	蔡：你《上山·上山·爱》里面那么大段夹杂在性爱细节中的哲学讨论，引经据典，难道不会干扰别人？像说冷静一下，是不是？
024.20030513《周二不读书》.txt	199	【李敖说：在凶悍的外表下，我有一颗敏感的心。】
024.20030513《周二不读书》.txt	211	李：不！自杀以前要看你做什么事情，就好像假设问林肯说：如果你要发现你这个被疯狗咬了以后，你怎么样处理？你活不了怎么办？他说我要开个清单，恨不得开个清单一个一个去咬他们，所以自杀以前还可以变得很强硬，强硬以后再自杀这样子。
024.20030513《周二不读书》.txt	221	李：对我而言，现在变成一个负担了，因为我读的书可以说读书之多没有人超过我了，原因是我坐牢也很有关系，坐牢整天在看书，看的尤其比别人多，我一生里面只有两个星期大概没有看书，一个就是入伍训练一个礼拜，第二个就是坐牢被抓起来，疲劳审判了一个星期，没有办法看书，大部分都在看书状态；我认为看书要看到我这样程度，才有资格看书，否则要看很多书越看越糊涂，不看也好。我的看书是刘罗锅式的看书方法，刘墉……刘罗锅他怎么看书呢？那么多书摆在一起，经史子集都在一起，躺在那里看，拿一本看看了半小时丢掉，看第二本书丢掉，看第三本书，一般人不是这样的看书方法，扫描式的阅读这个好，第一个用变化书来减少枯燥，第二个就是你随时可以又有新的东西，感觉不一样，我觉得这是好的读书方法；过去曾国藩曾说的一本书不看完不看第二本书是错的，所以为什么我要请大家看《李敖大全集》？就是你要挑的话，翻来覆去都是我的书，而且可以把你包围。
024.20030513《周二不读书》.txt	223	蔡：我觉得很多人可能不知道李敖有这么一本书《要把金针度与人》，这个书里面全部都是他对于古典的经典做的导读跟推荐，收集成了一本书，那我们当然也会好奇李敖对于同时代活着的人，这么多看不进眼中的，为什么面对古人的时候，似乎放水放的很厉害？就什么各式各样的笔记小说，或者是很简短的思考所节录成的书，甚至是一些算命的书，通通都会被他列为值得导读的范围，还为他们写了文章，收在这本《要把金针度与人》里面。你对古人真的比较放水，对不对？
024.20030513《周二不读书》.txt	229	李：有人努力过，像秦始皇也努力过把它消灭掉，可是没有用，事实上，我们现在技术做到了，比尔·盖兹都做到了，大家玩电脑了，根本大家就不搞这东西了。一般人我们只要讲出来他看的中文的书，不会超过十种，四书算是一种，《红楼梦》、《水浒传》、《三国演义》、《唐诗三百首》、《古文观止》，数不出来十种，事实上古书多少呢？被秦始皇烧过以后到现在，还有十万种，所以你没有办法处理，大家面对这问题一点儿办法没有，你烧不掉，不看也没办法，没办法就进入电脑，你懂意思吧！等你输进去灌进去之后，永远存在。
024.20030513《周二不读书》.txt	235	蔡：所以这个书名《要把金针度与人》……你觉得这个是金针是不是？
024.20030513《周二不读书》.txt	249	李：我看过，然后偷偷把它藏起来这样子，事实上我常常会如你所说的这样子，好比说我看了今天你写的文章《第六十号男生》我就觉得这个好，这个很好，就那个空中少爷不管怎么样他骗了你，然后他忽然不见了，把你骗的迷迷糊糊，你都不晓得怎么回事，他为什么不见了？也找不到，我在警备总部的时候，他们给我一个评语，说我李敖这个人厉害的不得了，他把你卖掉带你去数钱，你都不知道，我觉得能骗人骗到像那个第六十号男生……请记得我是号外，你不把我做号外，请你把我按照我的年纪给我六十八号……
024.20030513《周二不读书》.txt	279	李：要看什么人来推荐，你要看《联合报》《中国时报》那什么开卷版什么妖怪的人的推荐，当然就不能看，我觉得要看什么人推荐。
024.20030513《周二不读书》.txt	291	李：我可以告诉你，我很喜欢看日本式的A片，为什么喜欢，那个就是我的放松方法！那个就是我的音乐，为什么你不好好听音乐？我有一个好朋友，他很喜欢听《蝴蝶夫人》，结果他太太把《蝴蝶夫人》唱片、cd全部给它消灭掉，为什么？他每天听了以后，就泪流满面痛苦不堪，他还觉得很快乐，因为那个感觉会出来，可是太痛苦了！我不能听音乐你知道吧！我的感觉太尖锐了，我听了情歌我会忧郁，就好像我一个好朋友一样，他听音乐能力太强了，他是钢琴的调音师，后来到一上计程车有音乐，他就拜托请关起来，计程车司机问他为什么关起来？他说你听到的是音乐，我听到的是噪音；你懂我意思吗？对我而言，我无法办法接受放松的音乐，所以我还是听日本女人叫床比较好。
