file	line	quoteText	markers	political	previous	context	next
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	523	英文法	foreign	political-context		我坐牢的第二年，是在桃园监狱，同狱张君有林语堂著《英文法》一本，我仔细读过数次，使我对英文之组织大有心得。又不知何人留有英汉对照《美国政府》一书，我又读了又读。黄珏小姐给我两本《读者文摘》，又读了数次。后来我自己由吃菜之钱中，抽出若干，每月买《读者文摘》精读，又买一本字典。所以我的英文程度，大有长进，几乎所有英文书都不要字典，可以了解，等于上了大学，而且是好学生，现在八十之年有许多字忘记了，但读《时代》与《读者文摘》及其他一般书籍，都同读中国书一样，这不能不归功于坐牢。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	523	美国政府	foreign	political-context		我坐牢的第二年，是在桃园监狱，同狱张君有林语堂著《英文法》一本，我仔细读过数次，使我对英文之组织大有心得。又不知何人留有英汉对照《美国政府》一书，我又读了又读。黄珏小姐给我两本《读者文摘》，又读了数次。后来我自己由吃菜之钱中，抽出若干，每月买《读者文摘》精读，又买一本字典。所以我的英文程度，大有长进，几乎所有英文书都不要字典，可以了解，等于上了大学，而且是好学生，现在八十之年有许多字忘记了，但读《时代》与《读者文摘》及其他一般书籍，都同读中国书一样，这不能不归功于坐牢。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	523	读者文摘	foreign	political-context		我坐牢的第二年，是在桃园监狱，同狱张君有林语堂著《英文法》一本，我仔细读过数次，使我对英文之组织大有心得。又不知何人留有英汉对照《美国政府》一书，我又读了又读。黄珏小姐给我两本《读者文摘》，又读了数次。后来我自己由吃菜之钱中，抽出若干，每月买《读者文摘》精读，又买一本字典。所以我的英文程度，大有长进，几乎所有英文书都不要字典，可以了解，等于上了大学，而且是好学生，现在八十之年有许多字忘记了，但读《时代》与《读者文摘》及其他一般书籍，都同读中国书一样，这不能不归功于坐牢。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	523	读者文摘	foreign	political-context		我坐牢的第二年，是在桃园监狱，同狱张君有林语堂著《英文法》一本，我仔细读过数次，使我对英文之组织大有心得。又不知何人留有英汉对照《美国政府》一书，我又读了又读。黄珏小姐给我两本《读者文摘》，又读了数次。后来我自己由吃菜之钱中，抽出若干，每月买《读者文摘》精读，又买一本字典。所以我的英文程度，大有长进，几乎所有英文书都不要字典，可以了解，等于上了大学，而且是好学生，现在八十之年有许多字忘记了，但读《时代》与《读者文摘》及其他一般书籍，都同读中国书一样，这不能不归功于坐牢。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	523	时代	foreign	political-context		我坐牢的第二年，是在桃园监狱，同狱张君有林语堂著《英文法》一本，我仔细读过数次，使我对英文之组织大有心得。又不知何人留有英汉对照《美国政府》一书，我又读了又读。黄珏小姐给我两本《读者文摘》，又读了数次。后来我自己由吃菜之钱中，抽出若干，每月买《读者文摘》精读，又买一本字典。所以我的英文程度，大有长进，几乎所有英文书都不要字典，可以了解，等于上了大学，而且是好学生，现在八十之年有许多字忘记了，但读《时代》与《读者文摘》及其他一般书籍，都同读中国书一样，这不能不归功于坐牢。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	523	读者文摘	foreign	political-context		我坐牢的第二年，是在桃园监狱，同狱张君有林语堂著《英文法》一本，我仔细读过数次，使我对英文之组织大有心得。又不知何人留有英汉对照《美国政府》一书，我又读了又读。黄珏小姐给我两本《读者文摘》，又读了数次。后来我自己由吃菜之钱中，抽出若干，每月买《读者文摘》精读，又买一本字典。所以我的英文程度，大有长进，几乎所有英文书都不要字典，可以了解，等于上了大学，而且是好学生，现在八十之年有许多字忘记了，但读《时代》与《读者文摘》及其他一般书籍，都同读中国书一样，这不能不归功于坐牢。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	543	忠实		political-context		大陆失陷，这两位国民党的“忠实”同志都投共，所以四十三年在台召开国民大会，他们不能来台，我乃依法获得递补为国大代表。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	545	俟国民大会闭会后释放。		political-context		国民大会开会后，承各友好之帮忙，决定请代表中年高德劭者，为我向总统请求释放。承黄凤池奔走，请得莫德惠、胡适、左舜生、曾宝荪四位先生签名，四位亦慨然允之。函去后，经总统复函：“俟国民大会闭会后释放。”该函由莫老先生保存，莫老先生亦致函内子，报告此事，该函尚存。莫函并称：释放绝无问题。而总统的手令已到代理秘书长许静芝处，届时下令释放，应属没有问题了。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	563	救国日报		political-context		第一件是国大代表、前南京《救国日报》社长龚德柏失踪案。龚德柏这个名字，大家听来一定不会生疏，他是一个将近七十岁老人。许多年来，政府的最高国策是抗日反共，而龚德柏抗日反共的坚决彻底，就他所编著的《征倭论》《抗日必胜论》《共匪祸国论》等书，在配合国策宣传上，都曾经发挥过相当功效，尤其他在马歇尔来华的和谈时期当时主管宣传机关，曾通知各报对朱毛只称中共，不能称共匪。但《救国日报》却拒绝了这个命令，并大写文章，说共产党本质到任何时候都脱不了匪性，这一点尤为难得。但他在三十八年随政府撤退来台后，三十九年3月8日，忽然失踪。从那时算起再过三天就整整满了五年。这五年中，...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	563	征倭论		political-context		第一件是国大代表、前南京《救国日报》社长龚德柏失踪案。龚德柏这个名字，大家听来一定不会生疏，他是一个将近七十岁老人。许多年来，政府的最高国策是抗日反共，而龚德柏抗日反共的坚决彻底，就他所编著的《征倭论》《抗日必胜论》《共匪祸国论》等书，在配合国策宣传上，都曾经发挥过相当功效，尤其他在马歇尔来华的和谈时期当时主管宣传机关，曾通知各报对朱毛只称中共，不能称共匪。但《救国日报》却拒绝了这个命令，并大写文章，说共产党本质到任何时候都脱不了匪性，这一点尤为难得。但他在三十八年随政府撤退来台后，三十九年3月8日，忽然失踪。从那时算起再过三天就整整满了五年。这五年中，...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	563	抗日必胜论		political-context		第一件是国大代表、前南京《救国日报》社长龚德柏失踪案。龚德柏这个名字，大家听来一定不会生疏，他是一个将近七十岁老人。许多年来，政府的最高国策是抗日反共，而龚德柏抗日反共的坚决彻底，就他所编著的《征倭论》《抗日必胜论》《共匪祸国论》等书，在配合国策宣传上，都曾经发挥过相当功效，尤其他在马歇尔来华的和谈时期当时主管宣传机关，曾通知各报对朱毛只称中共，不能称共匪。但《救国日报》却拒绝了这个命令，并大写文章，说共产党本质到任何时候都脱不了匪性，这一点尤为难得。但他在三十八年随政府撤退来台后，三十九年3月8日，忽然失踪。从那时算起再过三天就整整满了五年。这五年中，...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	563	共匪祸国论		political-context		第一件是国大代表、前南京《救国日报》社长龚德柏失踪案。龚德柏这个名字，大家听来一定不会生疏，他是一个将近七十岁老人。许多年来，政府的最高国策是抗日反共，而龚德柏抗日反共的坚决彻底，就他所编著的《征倭论》《抗日必胜论》《共匪祸国论》等书，在配合国策宣传上，都曾经发挥过相当功效，尤其他在马歇尔来华的和谈时期当时主管宣传机关，曾通知各报对朱毛只称中共，不能称共匪。但《救国日报》却拒绝了这个命令，并大写文章，说共产党本质到任何时候都脱不了匪性，这一点尤为难得。但他在三十八年随政府撤退来台后，三十九年3月8日，忽然失踪。从那时算起再过三天就整整满了五年。这五年中，...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	563	救国日报		political-context		第一件是国大代表、前南京《救国日报》社长龚德柏失踪案。龚德柏这个名字，大家听来一定不会生疏，他是一个将近七十岁老人。许多年来，政府的最高国策是抗日反共，而龚德柏抗日反共的坚决彻底，就他所编著的《征倭论》《抗日必胜论》《共匪祸国论》等书，在配合国策宣传上，都曾经发挥过相当功效，尤其他在马歇尔来华的和谈时期当时主管宣传机关，曾通知各报对朱毛只称中共，不能称共匪。但《救国日报》却拒绝了这个命令，并大写文章，说共产党本质到任何时候都脱不了匪性，这一点尤为难得。但他在三十八年随政府撤退来台后，三十九年3月8日，忽然失踪。从那时算起再过三天就整整满了五年。这五年中，...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	565	自立晚报				成委员质询后，当天下午的晚报与次日的日报以及世界上的报纸，都有记载。至此，我的被囚问题，已在世界上成为重要新闻了。当天下午的台北《自立晚报》，曾有“建人”署名的“微言”，标题为《怀念龚德柏》，兹录其原文于下：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	565	建人				成委员质询后，当天下午的晚报与次日的日报以及世界上的报纸，都有记载。至此，我的被囚问题，已在世界上成为重要新闻了。当天下午的台北《自立晚报》，曾有“建人”署名的“微言”，标题为《怀念龚德柏》，兹录其原文于下：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	565	微言				成委员质询后，当天下午的晚报与次日的日报以及世界上的报纸，都有记载。至此，我的被囚问题，已在世界上成为重要新闻了。当天下午的台北《自立晚报》，曾有“建人”署名的“微言”，标题为《怀念龚德柏》，兹录其原文于下：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	565	怀念龚德柏				成委员质询后，当天下午的晚报与次日的日报以及世界上的报纸，都有记载。至此，我的被囚问题，已在世界上成为重要新闻了。当天下午的台北《自立晚报》，曾有“建人”署名的“微言”，标题为《怀念龚德柏》，兹录其原文于下：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	569	救国日报		political-context		与最坚决反共的报人龚德柏久违了！我们只知道他现在新竹，言论行动都受到了某种范围的限制。我们没有机会与他晤面，听不到他的如狮子吼的言论，读不到他的椽笔淋漓的文章，今天立委成舍我在立院质询时，才使我们知道，这年已六十六岁的龚德柏，曾经数度绝食，太太做了尼姑，五年没有过着自由生活。我们同为报人，物伤其类，由于成委员提到他，又引起了我们对他的怀念。在抗战期间，他是坚决的反日斗士；在戡乱期间，他是最坚决的反共斗士。抗战前，他在南京办《救国日报》，拥有广大的读者；抗战期间，他在重庆演讲发表文章。由于他的作风吸引了大批的群众，他的放言高论，换来了“大炮”的雅号。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	569	大炮		political-context		与最坚决反共的报人龚德柏久违了！我们只知道他现在新竹，言论行动都受到了某种范围的限制。我们没有机会与他晤面，听不到他的如狮子吼的言论，读不到他的椽笔淋漓的文章，今天立委成舍我在立院质询时，才使我们知道，这年已六十六岁的龚德柏，曾经数度绝食，太太做了尼姑，五年没有过着自由生活。我们同为报人，物伤其类，由于成委员提到他，又引起了我们对他的怀念。在抗战期间，他是坚决的反日斗士；在戡乱期间，他是最坚决的反共斗士。抗战前，他在南京办《救国日报》，拥有广大的读者；抗战期间，他在重庆演讲发表文章。由于他的作风吸引了大批的群众，他的放言高论，换来了“大炮”的雅号。	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	579	自立晚报		political-context		同时，其他各报当然也有评论，但我妻无钱，均未订阅，事后也无法搜集，我亦无从引证，但《自立晚报》之言论，则可做其代表。足证中外报人识与不识，均对我表无限的同情。但不是全体，也有例外，即我的内政部同事雷啸岑，在我被囚后数年间，连续在香港出版的《上海日报》捏造事实，攻击我、诽谤我不遗余力；并在无甚销路之杂志上，以伪名连续诽谤我。以雷的说法，龚德柏实在罪大恶极，虽枪毙十次，亦有余辜。幸而全世界只有雷啸岑一个人骂我，若有两个三个，蒋总统得此帮助，一定会枪毙我，而使雷啸岑大快心愿呢！	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	579	上海日报		political-context		同时，其他各报当然也有评论，但我妻无钱，均未订阅，事后也无法搜集，我亦无从引证，但《自立晚报》之言论，则可做其代表。足证中外报人识与不识，均对我表无限的同情。但不是全体，也有例外，即我的内政部同事雷啸岑，在我被囚后数年间，连续在香港出版的《上海日报》捏造事实，攻击我、诽谤我不遗余力；并在无甚销路之杂志上，以伪名连续诽谤我。以雷的说法，龚德柏实在罪大恶极，虽枪毙十次，亦有余辜。幸而全世界只有雷啸岑一个人骂我，若有两个三个，蒋总统得此帮助，一定会枪毙我，而使雷啸岑大快心愿呢！	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	中央日报		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	中央日报		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	两个例		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	两个例		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	一手掩尽天下耳目		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	有言论自由		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	中央日报		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	两个例		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	民主政府		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	请你们把我的太太儿子也关起来，使我常得看见他们，心也安些。李鸿因为太太儿子也在牢中，所以情绪很好。		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	581	那不行，别人会说话的。		political-context		成委员在立法院提出质询，全世界都知道了，但我在牢中只看《中央日报》，3月4日之报，他们扣到下午6时始给我看。因此一扣，我知道一定有问题。后来看见《中央日报》所载：只说“两个例”，不明载我的事。我即绝对相信“两个例”中一定有一个是我的事，所以我非常乐观，认为我的事已举世皆知了，也不白死。我绝对不怕被杀与永久囚禁，我只怕他们“一手掩尽天下耳目”的保密政策成功，使我的被囚被杀不为人知，则未免太使他们占便宜。现在成兄既在立法院公开质询，虽“有言论自由”的《中央日报》，不予登载，只以“两个例”三字了事，但台湾其他报纸、香港报纸与全世界报纸，则一定完全登载。那么，假...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	585	中央日报	poem,foreign	political-context		4月5日蒋总统在国民政府月会驳成舍我兄之质询，6日的报纸，他们不给我看，我就知道有更好的消息在这天报上。经过6日，《中央日报》所载中央社所编“时事一周”，报告总统在月会上训话要旨，我知道对我的问题有所申述，毫无疑问。但究竟说些什么？无从得知。后来我看《中央日报》广告，有英文《自由中国》月刊出版，其目录中有《蒋总统在月会中的训词》，我则请狱吏买该月刊，他们因不懂英文，为我买来。我始得读蒋总统讲词全文。关于我的部分，他说：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	585	时事一周	poem,foreign	political-context		4月5日蒋总统在国民政府月会驳成舍我兄之质询，6日的报纸，他们不给我看，我就知道有更好的消息在这天报上。经过6日，《中央日报》所载中央社所编“时事一周”，报告总统在月会上训话要旨，我知道对我的问题有所申述，毫无疑问。但究竟说些什么？无从得知。后来我看《中央日报》广告，有英文《自由中国》月刊出版，其目录中有《蒋总统在月会中的训词》，我则请狱吏买该月刊，他们因不懂英文，为我买来。我始得读蒋总统讲词全文。关于我的部分，他说：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	585	中央日报	poem,foreign	political-context		4月5日蒋总统在国民政府月会驳成舍我兄之质询，6日的报纸，他们不给我看，我就知道有更好的消息在这天报上。经过6日，《中央日报》所载中央社所编“时事一周”，报告总统在月会上训话要旨，我知道对我的问题有所申述，毫无疑问。但究竟说些什么？无从得知。后来我看《中央日报》广告，有英文《自由中国》月刊出版，其目录中有《蒋总统在月会中的训词》，我则请狱吏买该月刊，他们因不懂英文，为我买来。我始得读蒋总统讲词全文。关于我的部分，他说：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	585	自由中国	poem,foreign	political-context		4月5日蒋总统在国民政府月会驳成舍我兄之质询，6日的报纸，他们不给我看，我就知道有更好的消息在这天报上。经过6日，《中央日报》所载中央社所编“时事一周”，报告总统在月会上训话要旨，我知道对我的问题有所申述，毫无疑问。但究竟说些什么？无从得知。后来我看《中央日报》广告，有英文《自由中国》月刊出版，其目录中有《蒋总统在月会中的训词》，我则请狱吏买该月刊，他们因不懂英文，为我买来。我始得读蒋总统讲词全文。关于我的部分，他说：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	585	蒋总统在月会中的训词	poem,foreign	political-context		4月5日蒋总统在国民政府月会驳成舍我兄之质询，6日的报纸，他们不给我看，我就知道有更好的消息在这天报上。经过6日，《中央日报》所载中央社所编“时事一周”，报告总统在月会上训话要旨，我知道对我的问题有所申述，毫无疑问。但究竟说些什么？无从得知。后来我看《中央日报》广告，有英文《自由中国》月刊出版，其目录中有《蒋总统在月会中的训词》，我则请狱吏买该月刊，他们因不懂英文，为我买来。我始得读蒋总统讲词全文。关于我的部分，他说：	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	587	戡乱时期检肃匪谍条例	poem,foreign	political-context		龚德柏本是力主抗日的一人，政府对他原极重视。他于三十八年5月来台后，6月又赴香港，据报与叛逆程潜勾结。政府对于此种报告，虽加注意，原未深信。不料其于9月间重来台湾后，竟到处对军民做反动宣传。尤其在陆军大学演讲，公开毁谤政府，并指对日抗战是我政府首先发动，最高当局为顾全个人名利所决定；并指摘政府未提前与日议和为失策，尤其认为剿匪政策犯了重大错误。其他各种谬论，不仅动摇人心，而且为匪张目。如任其流播，实足颠覆政府，动摇国本，与前项报告相印证，情节显然，乃于三十九年3月间加以拘捕。这种防止反动之措施，自然是十分必要。但治安机关念其过去于抗战宣传曾有贡献，仅依《...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	587	好恶	poem,foreign	political-context		龚德柏本是力主抗日的一人，政府对他原极重视。他于三十八年5月来台后，6月又赴香港，据报与叛逆程潜勾结。政府对于此种报告，虽加注意，原未深信。不料其于9月间重来台湾后，竟到处对军民做反动宣传。尤其在陆军大学演讲，公开毁谤政府，并指对日抗战是我政府首先发动，最高当局为顾全个人名利所决定；并指摘政府未提前与日议和为失策，尤其认为剿匪政策犯了重大错误。其他各种谬论，不仅动摇人心，而且为匪张目。如任其流播，实足颠覆政府，动摇国本，与前项报告相印证，情节显然，乃于三十九年3月间加以拘捕。这种防止反动之措施，自然是十分必要。但治安机关念其过去于抗战宣传曾有贡献，仅依《...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	587	中央日报	poem,foreign	political-context		龚德柏本是力主抗日的一人，政府对他原极重视。他于三十八年5月来台后，6月又赴香港，据报与叛逆程潜勾结。政府对于此种报告，虽加注意，原未深信。不料其于9月间重来台湾后，竟到处对军民做反动宣传。尤其在陆军大学演讲，公开毁谤政府，并指对日抗战是我政府首先发动，最高当局为顾全个人名利所决定；并指摘政府未提前与日议和为失策，尤其认为剿匪政策犯了重大错误。其他各种谬论，不仅动摇人心，而且为匪张目。如任其流播，实足颠覆政府，动摇国本，与前项报告相印证，情节显然，乃于三十九年3月间加以拘捕。这种防止反动之措施，自然是十分必要。但治安机关念其过去于抗战宣传曾有贡献，仅依《...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	589	自由中国		political-context		我读了他的答复，始悉蒋总统老羞成怒之余，竟又大大的犯了错误。他承认：我是为讲演指摘他的政策错误而捕我，是向世界自白：所谓“自由中国”可以因反对政府政策错误而捕我，证明“自由中国”与希特勒的德国是同样的国度。这对于中国在国际的地位，给予莫大之打击，其智真不可及。他说：我于三十八年9月在香港会晤程潜的代表。这是蒋总统栽赃诬陷了！因为台湾出入均须领证。我到广州是5月21日，数日后，何内阁瓦解，我已拟即返台湾，由行政院秘书长黄少谷兄电台省府，要出入证，两日后即寄到。故我于7月3日，已在基隆上岸。因为出入证两个月有效，我若再迟至7月底，就不能返台。到7月底为止，程...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	589	自由中国		political-context		我读了他的答复，始悉蒋总统老羞成怒之余，竟又大大的犯了错误。他承认：我是为讲演指摘他的政策错误而捕我，是向世界自白：所谓“自由中国”可以因反对政府政策错误而捕我，证明“自由中国”与希特勒的德国是同样的国度。这对于中国在国际的地位，给予莫大之打击，其智真不可及。他说：我于三十八年9月在香港会晤程潜的代表。这是蒋总统栽赃诬陷了！因为台湾出入均须领证。我到广州是5月21日，数日后，何内阁瓦解，我已拟即返台湾，由行政院秘书长黄少谷兄电台省府，要出入证，两日后即寄到。故我于7月3日，已在基隆上岸。因为出入证两个月有效，我若再迟至7月底，就不能返台。到7月底为止，程...	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	591	你是共产党。	poem	political-context		且我被捕后四日，即在保密局南所监狱受审，只问及陆大讲演事，他无所问。最后法官突然对我说：“你是共产党。”我说他指我是共党，离事实太远；并于次日举出三大反证，使法官哑口无言。他既给红帽子使我戴，其栽赃诬陷之技，已完全暴露。若证据中有我与程潜代表会晤之报告，何以一言不问？足证蒋总统在月会中所说，我于三十八年9月在香港会晤程潜代表之话，是四十四年4月所临时制造的。而且忘记我是7月3日返台，何能又有一个龚德柏，于9月在香港呢？足证其是穷极无赖之词，借以欺骗世人，但仍不敢欺骗我。所以《中央日报》的是日报纸始终不敢给我看，以防我在牢狱中，亦可向之反击呢！	
028.写在龚德柏《蒋介石黑狱亲历记》的前面.txt	591	中央日报	poem	political-context		且我被捕后四日，即在保密局南所监狱受审，只问及陆大讲演事，他无所问。最后法官突然对我说：“你是共产党。”我说他指我是共党，离事实太远；并于次日举出三大反证，使法官哑口无言。他既给红帽子使我戴，其栽赃诬陷之技，已完全暴露。若证据中有我与程潜代表会晤之报告，何以一言不问？足证蒋总统在月会中所说，我于三十八年9月在香港会晤程潜代表之话，是四十四年4月所临时制造的。而且忘记我是7月3日返台，何能又有一个龚德柏，于9月在香港呢？足证其是穷极无赖之词，借以欺骗世人，但仍不敢欺骗我。所以《中央日报》的是日报纸始终不敢给我看，以防我在牢狱中，亦可向之反击呢！	
